cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
15,56,0.0354756785205249,2.67019330142296,0.866594990042605,2.76556800101937,0,0.00962817558480222,0.923051869628866,2.37,0.21,0.48,29.572035857331,1.03571827535691,0.0929561637190867,0.958337915804006,0.0168131510895598,-3.41303115864999e-05,0.971311475409836,2.82533189113573,0.854916145262337
15,159,0.0338706279967408,2.62488200153641,0.833307823189973,2.75423345352189,0,0.00186051175319601,0.906290797230863,2.29,0.25,0.57,8.51516776697786,1.0492789587912,0.088951759007872,0.917054232060577,0.0334971395228141,0.00406446149484996,0.938524590163934,2.75102762299169,0.832498156080073
15,262,0.0333470122050227,2.58083407464341,0.830397777937691,2.67356925862591,0,0.00378743565097794,0.889659326783151,2.21,0.29,0.56,11.6740066360831,1.03593225341126,0.0860473718907841,0.887111254799925,0.0497159437643986,0.0332327726556477,0.905737704918033,2.81400674404432,0.785764334489061
15,365,0.0326678751844685,2.40106091880832,0.942881849229559,2.0556478011368,0,-0.000859582997867037,0.840644043053981,1.94,0.39,0.2,51.3454243785518,0.856141460232937,0.0752450019238567,0.775743484168451,0.11590987905365,0.256674231015459,0.795081967213115,3.09319076121884,0.690691862876051
15,418,0.0295944368139756,2.28479296234229,0.914538286638286,1.82063751377499,0,0.00276975092461773,0.756137290963099,1.66,0.56,0.23,46.9326767528595,0.796850105800631,0.064648137474418,0.666494386699001,0.158720684430989,0.341654353814649,0.680327868852459,3.23039592216066,0.591182743872887
16,3,0.0409399972477146,2.68113650392974,0.927932288545788,2.6466478024764,0,0.0211248176936462,0.936082783332021,2.4,0.18,0.300000000000001,89.4008932856684,0.987136536538595,0.0957292058279074,1,0,0,1,2.78589571357341,0.889294364099925
16,56,0.0359814077548015,2.64013463390902,0.884774094816961,2.67803528184844,0,0.007265118020369,0.926087529547748,2.35,0.2,0.419999999999999,33.1793232722218,1.01435557393651,0.0919523989369554,0.960546973535521,0.0152927200687539,-0.011859333660746,0.979166666666667,2.74103108836565,0.869244127515466
16,159,0.0342274414955866,2.59969184616646,0.853775881909737,2.66069549038564,0,0.00437390856612785,0.903561244781783,2.26,0.25,0.499999999999996,9.44466875765373,1.02346572125813,0.0880782130043685,0.920076712667051,0.0303769157757937,-0.00530772847679062,0.941666666666667,2.70942562437673,0.841383264273588
16,262,0.0332756775143184,2.53821975710654,0.866990971943865,2.52135556603932,0,0.00237670279321911,0.892145361235127,2.18,0.28,0.44,16.6789322586081,0.993355897959582,0.0847140237517959,0.884933944861995,0.0533045395539259,0.0473399733503809,0.908333333333333,2.52037695373961,0.853899809605526
16,365,0.0312600296772386,2.39104560824505,0.932040520588018,2.09370068029085,0,0.000675298062935981,0.846802817015049,1.95,0.37,0.23,47.7513407019293,0.875642301874599,0.0755989936598818,0.789717129752297,0.108196988575367,0.208923575576687,0.8125,1.92355694155125,1.0358252898681
16,418,0.0298296619687686,2.3237824369028,0.921596072087361,1.88047563575269,0,0.00161605899479855,0.774305552881255,1.73,0.53,0.22,44.0516302729388,0.809230505356188,0.0672486269879333,0.702488090299489,0.133284547990438,0.289487768643347,0.720833333333333,3.26072154598338,0.604989922479542
17,3,0.0378367444425408,2.71000353214777,0.894972647985342,2.79146649420627,0,0.0244624681055183,0.934514542524282,2.43,0.18,0.4,93.6447127290202,1.03006009442133,0.0970406377799559,1,0,0,1,2.85766907562327,0.876763559233654
